user_id,risk_score,decision,reason_str,graph_risk_score,temporal_risk_score,anomaly_score,fraud_label
5545,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.5,48.946743,0.0,1
5546,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (98% of orders returned),74.12,48.96311,0.0,0
5547,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.940964,0.0,1
5548,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (55% of orders returned),73.95,48.988754,0.0,0
5549,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (112% of orders returned),76.5,48.94281,0.0,0
5550,58.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.94552,56.70951,1
5551,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.950306,0.0,0
5552,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.83,48.951096,0.0,0
5553,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.957832,0.0,1
5554,51.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.958355,32.871094,1
5555,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.947628,0.0,0
5556,42.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (69% of orders returned),77.13,48.915928,0.0,1
5557,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.96809,0.0,1
5558,46.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),79.05,48.97366,11.799869,0
5559,48.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.969917,20.521536,1
5560,45.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.44,48.978703,10.779699,1
5561,43.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (55% of orders returned),73.95,48.963135,6.035086,0
5562,41.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (80% of orders returned),71.88,48.96724,0.0,0
5563,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.937122,0.0,0
5564,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.955666,0.0,1
5565,53.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.94698,38.581173,1
5566,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.5,48.980877,0.0,1
5567,42.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (55% of orders returned),76.7,48.975285,0.0,0
5568,43.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (135% of orders returned),74.12,48.956505,3.8863182,0
5569,49.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.946674,24.607212,1
5570,50.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.955036,28.75338,1
5571,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.96975,0.0,0
5572,58.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.97788,55.658764,1
5573,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile | High return ratio (105% of orders returned),99.84,99.93066,100.0,1
5574,46.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.95857,16.546906,1
5575,41.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (64% of orders returned),72.82,48.975487,0.0,1
5576,43.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.95042,5.376153,0
5577,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile,99.84,99.93066,100.0,1
5578,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile | High return ratio (128% of orders returned),99.84,99.93066,100.0,1
5579,44.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.95866,7.1955957,1
5580,45.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (135% of orders returned),74.12,48.971436,12.7651,0
5581,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (177% of orders returned),73.95,48.99135,0.0,0
5582,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.83,48.9688,0.0,0
5583,49.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.05,48.926907,27.219454,0
5584,43.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),80.36,48.937454,0.0,1
5585,45.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (112% of orders returned),73.96,48.930653,13.037093,1
5586,57.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.951653,51.87256,0
5587,43.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),78.04,48.95691,0.0,0
5588,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (135% of orders returned),73.96,48.958252,0.0,0
5589,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (193% of orders returned),73.95,48.955482,0.0,1
5590,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.939568,0.0,0
5591,51.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (239% of orders returned),73.96,48.980534,30.773052,1
5592,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.934223,0.0,0
5593,43.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (157% of orders returned),79.05,48.951427,0.0,1
5594,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.984367,0.0,0
5595,71.8,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,73.96,48.95956,100.0,1
5596,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.94446,0.0,0
5597,47.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.8576,17.627504,0
5598,55.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (177% of orders returned),73.96,48.977642,45.77059,1
5599,61.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,73.95,48.969147,66.438965,0
5600,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.99612,0.0,1
5601,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.981632,0.0,0
5602,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.962856,0.0,1
5603,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (55% of orders returned),74.32,48.96497,0.0,1
5604,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.43,48.97697,0.0,0
5605,43.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),79.05,48.95808,0.0,0
5606,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.969635,0.0,0
5607,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.958378,0.0,1
5608,56.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.94291,48.16782,1
5609,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.943565,0.0,0
5610,43.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (151% of orders returned),74.32,48.968124,3.9159899,0
5611,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.98186,0.0,1
5612,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.946568,0.0,0
5613,59.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.94152,58.90988,0
5614,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile | High return ratio (193% of orders returned) | Multiple 'Wardrobing' returns flagged,99.84,99.93064,100.0,1
5615,41.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.5,48.92145,0.0,0
5616,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (193% of orders returned),73.95,48.96258,0.0,1
5617,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (122% of orders returned),74.12,48.961975,0.0,1
5618,71.8,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile | High return ratio (95% of orders returned),74.12,48.951645,100.0,1
5619,58.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.952534,55.190147,1
5620,42.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.7,48.923435,0.0,0
5621,45.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (86% of orders returned),74.32,48.949104,10.50948,0
5622,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (226% of orders returned),77.83,48.987896,0.0,1
5623,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (174% of orders returned),74.32,48.984997,0.0,1
5624,42.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.13,48.96763,0.0,0
5625,58.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.983303,56.54642,0
5626,55.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.97087,47.21405,1
5627,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (157% of orders returned),76.5,48.917217,0.0,0
5628,46.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),78.04,48.970203,12.592999,0
5629,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.93999,0.0,1
5630,46.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (157% of orders returned),73.96,48.948936,14.143536,0
5631,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (122% of orders returned),73.96,48.954056,0.0,0
5632,41.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (105% of orders returned),72.77,48.954002,0.0,1
5633,49.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (267% of orders returned),74.12,48.94223,26.01675,0
5634,42.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.961746,1.208937,1
5635,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.973763,0.0,0
5636,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (69% of orders returned),74.44,48.964695,0.0,0
5637,43.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (80% of orders returned),74.12,48.938034,5.7914696,0
5638,43.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.971256,7.0945597,0
5639,41.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (55% of orders returned),72.82,48.973557,0.0,1
5640,45.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.950123,12.597224,0
5641,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (92% of orders returned),74.32,48.941704,0.0,1
5642,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.94896,0.0,0
5643,57.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.5,48.93889,48.938557,0
5644,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.98558,0.0,1
5645,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.932156,0.0,0
5646,40.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.05,48.9545,0.0,0
5647,41.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.5,48.938133,0.0,0
5648,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (62% of orders returned),73.96,48.933746,0.0,1
5649,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.43,48.944633,0.0,1
5650,47.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (98% of orders returned) | Multiple 'Wardrobing' returns flagged,77.13,48.951824,14.844838,1
5651,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.43,48.91302,0.0,1
5652,61.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,73.96,48.962807,64.04993,0
5653,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.958168,0.0,1
5654,45.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.965073,12.76283,0
5655,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.43,48.94651,0.0,0
5656,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (183% of orders returned),74.32,48.966427,0.0,1
5657,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.95666,0.0,1
5658,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile,99.84,99.93066,100.0,1
5659,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.935516,0.0,1
5660,43.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),78.04,48.98761,0.0,0
5661,58.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (105% of orders returned),74.12,48.962185,56.638504,0
5662,43.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),78.04,48.95756,0.0,0
5663,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (69% of orders returned),73.96,48.98432,0.0,0
